image_url,sound_url,place_country_name,place_admin1_name,place_admin2_name,scientific_name
https://inaturalist-open-data.s3.amazonaws.com/photos/106748379/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/107695014/medium.jpg,,France,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/107695490/medium.jpg,,France,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Plecotus macrobullaris
https://inaturalist-open-data.s3.amazonaws.com/photos/107695693/medium.jpg,,France,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Plecotus auritus
https://inaturalist-open-data.s3.amazonaws.com/photos/107695974/medium.jpeg,,France,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Plecotus
https://inaturalist-open-data.s3.amazonaws.com/photos/107719880/medium.jpeg,,France,Languedoc-Roussillon,Gard,Myotis daubentonii
https://inaturalist-open-data.s3.amazonaws.com/photos/107721407/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Myotis emarginatus
https://inaturalist-open-data.s3.amazonaws.com/photos/107721414/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Myotis capaccinii
https://inaturalist-open-data.s3.amazonaws.com/photos/108006163/medium.jpeg,,France,Midi-Pyrénées,Hautes-Pyrénées,Rhinolophus
https://inaturalist-open-data.s3.amazonaws.com/photos/108006644/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Plecotus austriacus
https://inaturalist-open-data.s3.amazonaws.com/photos/108210567/medium.jpeg,,France,Languedoc-Roussillon,Pyrénées-Orientales,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/108374734/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Myotis daubentonii
https://static.inaturalist.org/photos/108406418/medium.jpeg,,France,Bourgogne,Côte-d'Or,Rhinolophus hipposideros
https://static.inaturalist.org/photos/108406427/medium.jpeg,,France,Bourgogne,Côte-d'Or,Rhinolophus hipposideros
https://static.inaturalist.org/photos/108507592/medium.jpeg,,France,Centre,Indre-et-Loire,Eptesicus serotinus
https://inaturalist-open-data.s3.amazonaws.com/photos/108797895/medium.jpg,,France,Pays de la Loire,Maine-et-Loire,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/108881464/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Plecotus austriacus
https://inaturalist-open-data.s3.amazonaws.com/photos/108881612/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Pipistrellus pipistrellus
https://inaturalist-open-data.s3.amazonaws.com/photos/109074704/medium.jpeg,,France,Provence-Alpes-Côte d'Azur,Var,Myotis daubentonii
https://static.inaturalist.org/photos/109375956/medium.jpeg,,France,Alsace,Bas-Rhin,Vespertilio murinus
https://static.inaturalist.org/photos/109536146/medium.jpeg,,France,Rhône-Alpes,Ardèche,Rhinolophus ferrumequinum
https://static.inaturalist.org/photos/109617622/medium.jpeg,,France,Bourgogne,Côte-d'Or,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/111103869/medium.jpg,,France,Centre,Loiret,Eptesicus serotinus
https://inaturalist-open-data.s3.amazonaws.com/photos/111189640/medium.jpeg,,France,Languedoc-Roussillon,Aude,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/111189653/medium.jpeg,,France,Languedoc-Roussillon,Aude,Rhinolophus hipposideros
https://static.inaturalist.org/photos/111704029/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/111986566/medium.jpeg,,France,Rhône-Alpes,Loire,Plecotus austriacus
https://inaturalist-open-data.s3.amazonaws.com/photos/112335769/medium.jpeg,,France,Lorraine,Meuse,Barbastella barbastellus
https://inaturalist-open-data.s3.amazonaws.com/photos/112335788/medium.jpeg,,France,Lorraine,Meuse,Plecotus auritus
https://inaturalist-open-data.s3.amazonaws.com/photos/112335812/medium.jpeg,,France,Lorraine,Meuse,Myotis bechsteinii
https://inaturalist-open-data.s3.amazonaws.com/photos/112548334/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Myotis emarginatus
https://inaturalist-open-data.s3.amazonaws.com/photos/112907130/medium.jpeg,,France,Rhône-Alpes,Loire,Myotis daubentonii
https://inaturalist-open-data.s3.amazonaws.com/photos/112933088/medium.jpeg,,France,Aquitaine,Dordogne,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/113448606/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/113463810/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Miniopterus schreibersii
https://inaturalist-open-data.s3.amazonaws.com/photos/113802159/medium.jpeg,,France,Languedoc-Roussillon,Pyrénées-Orientales,Eptesicus serotinus
https://static.inaturalist.org/photos/114004258/medium.jpeg,,France,Aquitaine,Dordogne,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/114080656/medium.jpeg,,France,Languedoc-Roussillon,Aude,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/114184586/medium.jpeg,,France,Languedoc-Roussillon,Aude,Miniopterus schreibersii
https://inaturalist-open-data.s3.amazonaws.com/photos/114277353/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Miniopterus schreibersii
https://inaturalist-open-data.s3.amazonaws.com/photos/114739827/medium.jpeg,,France,Languedoc-Roussillon,Aude,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/114739851/medium.jpeg,,France,Languedoc-Roussillon,Aude,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/114742242/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/115403761/medium.jpeg,,France,Aquitaine,Dordogne,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/115407051/medium.jpg,,France,Aquitaine,Dordogne,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/115634663/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus euryale
https://inaturalist-open-data.s3.amazonaws.com/photos/115634695/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Miniopterus schreibersii
https://inaturalist-open-data.s3.amazonaws.com/photos/115642540/medium.jpeg,,France,Languedoc-Roussillon,Gard,Rhinolophus ferrumequinum
https://static.inaturalist.org/photos/116104625/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Myotis emarginatus
https://inaturalist-open-data.s3.amazonaws.com/photos/117353404/medium.jpg,,France,Rhône-Alpes,Ain,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/117838175/medium.jpeg,,France,Languedoc-Roussillon,Gard,Miniopterus schreibersii
https://inaturalist-open-data.s3.amazonaws.com/photos/118107929/medium.jpeg,,France,Provence-Alpes-Côte d'Azur,Vaucluse,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/118802053/medium.jpeg,,France,Midi-Pyrénées,Ariège,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/118969188/medium.jpeg,,France,Midi-Pyrénées,Ariège,Rhinolophus hipposideros
https://static.inaturalist.org/photos/119182435/medium.jpeg,,France,Corse,Haute-Corse,Rhinolophus hipposideros
